Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
16,1736880420299,14/01/2025 18:47:00,1736858820299,-6,14/01/2025 06:47:00,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,4359.0999999999985,4342.5,4359.0999999999985,4359.0999999999985,4342.5,4359.0999999999985,0,4359.0999999999985,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,3
17,1736880420300,14/01/2025 18:47:00,1736858820300,-6,14/01/2025 06:47:00,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,5,1781.5999999999985,4342.5,4359.0999999999985,1781.5999999999985,4342.5,4359.0999999999985,0,1781.5999999999985,2577.5,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,4
18,1736880421294,14/01/2025 18:47:01,1736858821294,-6,14/01/2025 06:47:01,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,12.899999904635479,0,12.899999904635479,12.899999904635479,0,12.899999904635479,0,12.899999904635479,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,4
19,1736880426118,14/01/2025 18:47:06,1736858826118,-6,14/01/2025 06:47:06,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,4835.800000000003,4824.600000000006,4835.800000000003,4835.800000000003,4824.600000000006,4835.800000000003,0,4835.800000000003,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,1,5
20,1736880426123,14/01/2025 18:47:06,1736858826123,-6,14/01/2025 06:47:06,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,9,3043.9000000000015,4824.600000000006,4840.3999999046355,3043.9000000000015,4824.600000000006,4840.3999999046355,0,3043.9000000000015,1796.499999904634,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,6
21,1736880427119,14/01/2025 18:47:07,1736858827119,-6,14/01/2025 06:47:07,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,13.80000000000291,0,13.80000000000291,13.80000000000291,0,13.80000000000291,0,13.80000000000291,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,1,6
22,1736880433591,14/01/2025 18:47:13,1736858833591,-6,14/01/2025 06:47:13,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,6485.500000047687,6472,6485.500000047687,6485.500000047687,6472,6485.500000047687,0,6485.500000047687,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,1,7
23,1736880433592,14/01/2025 18:47:13,1736858833592,-6,14/01/2025 06:47:13,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,9,2914.7000000000044,6472,6486.300000000003,2914.7000000000044,6472,6486.300000000003,1,2914.7000000000044,3571.5999999999985,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,2,8
24,1736880434587,14/01/2025 18:47:14,1736858834587,-6,14/01/2025 06:47:14,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,10.499999904626748,0,10.499999904626748,10.499999904626748,0,10.499999904626748,0,10.499999904626748,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,2,8
25,1736880439350,14/01/2025 18:47:19,1736858839350,-6,14/01/2025 06:47:19,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,4772.600000047678,4758.399999999994,4772.600000047678,4772.600000047678,4758.399999999994,4772.600000047678,0,4772.600000047678,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,2,9
26,1736880439355,14/01/2025 18:47:19,1736858839355,-6,14/01/2025 06:47:19,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,response,1,2231.5999999999913,4758.399999999994,4775,2231.5999999999913,4758.399999999994,4775,0,2231.5999999999913,2543.4000000000087,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,2,10
27,1736880440345,14/01/2025 18:47:20,1736858840345,-6,14/01/2025 06:47:20,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,info,,10.399999904635479,0,10.399999904635479,10.399999904635479,0,10.399999904635479,0,10.399999904635479,0,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,2,10
28,1736880443113,14/01/2025 18:47:23,1736858843113,-6,14/01/2025 06:47:23,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,continue,,2777.7999999999884,2761.199999999997,2777.7999999999884,2777.7999999999884,2761.199999999997,2777.7999999999884,0,2777.7999999999884,0,0,,Click To Continue,Continue Button,7,object-183,image,,,,,,,,,,,,,,,2,11
29,1736880443114,14/01/2025 18:47:23,1736858843114,-6,14/01/2025 06:47:23,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,response,9,1381.6000000000058,2761.199999999997,2777.7999999999884,1381.6000000000058,2761.199999999997,2777.7999999999884,0,1381.6000000000058,1396.1999999999825,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,2,12
30,1736880444097,14/01/2025 18:47:24,1736858844097,-6,14/01/2025 06:47:24,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#1->-repeat-bbex#1,42475899,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,73377,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1736880430811,14/01/2025 18:47:10,1736862430811,-5,14/01/2025 08:47:10,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1736880433838,14/01/2025 18:47:13,1736862433838,-5,14/01/2025 08:47:13,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,2249.5,2233.3,2249.5,2249.5,2233.3,2249.5,1,2249.5,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1736880439954,14/01/2025 18:47:19,1736862439954,-5,14/01/2025 08:47:19,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 5,e3ks8t,2,continue,,6131.999999982118,6116.8,6131.999999982118,6131.999999982118,6116.8,6131.999999982118,1,6131.999999982118,0,0,,Click To Continue,Continue Button,2,object-68,instructions,,,,,,,,,,,,,,,,
4,1736880450953,14/01/2025 18:47:30,1736862450953,-5,14/01/2025 08:47:30,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,3,continue,,11014.699999982118,11000.1,11014.699999982118,11014.699999982118,11000.1,11014.699999982118,1,11014.699999982118,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
5,1736880450964,14/01/2025 18:47:30,1736862450964,-5,14/01/2025 08:47:30,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
6,1736880460070,14/01/2025 18:47:40,1736862460070,-5,14/01/2025 08:47:40,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,continue,,9131.699999976157,9116.7,9131.699999976157,9131.699999976157,9116.7,9131.699999976157,1,9131.699999976157,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
7,1736880460071,14/01/2025 18:47:40,1736862460071,-5,14/01/2025 08:47:40,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,response,8,3783.399999999998,9116.7,9132.899999994039,3783.399999999998,9116.7,9132.899999994039,1,3783.399999999998,5349.499999994041,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
8,1736880460083,14/01/2025 18:47:40,1736862460083,-5,14/01/2025 08:47:40,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,info,,16.700000000004366,0,16.700000000004366,16.700000000004366,0,16.700000000004366,1,16.700000000004366,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
9,1736880469003,14/01/2025 18:47:49,1736862469003,-5,14/01/2025 08:47:49,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,continue,,8948.099999999999,8933.400000000001,8948.099999999999,8948.099999999999,8933.400000000001,8948.099999999999,1,8948.099999999999,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
10,1736880469005,14/01/2025 18:47:49,1736862469005,-5,14/01/2025 08:47:49,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,response,3,5216.799999999996,8933.400000000001,8950.000000000007,5216.799999999996,8933.400000000001,8950.000000000007,1,5216.799999999996,3733.2000000000116,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
11,1736880471988,14/01/2025 18:47:51,1736862471988,-5,14/01/2025 08:47:51,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 6,yf7ssf,6,timedOut,,3000.4999999821157,3000,3000.4999999821157,3000.4999999821157,3000,3000.4999999821157,1,3000.4999999821157,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,,,,,,,,,,
12,1736880472000,14/01/2025 18:47:52,1736862472000,-5,14/01/2025 08:47:52,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,info,,12.499999982115696,0,12.499999982115696,12.499999982115696,0,12.499999982115696,0,12.499999982115696,0,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,0,0
13,1736880475653,14/01/2025 18:47:55,1736862475653,-5,14/01/2025 08:47:55,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,continue,,3664.9999999821157,3650.0999999999985,3664.9999999821157,3664.9999999821157,3650.0999999999985,3664.9999999821157,0,3664.9999999821157,0,0,,Click To Continue,Continue Button,7,object-69,image,,,,,,,,,,,,,,,0,1
14,1736880475654,14/01/2025 18:47:55,1736862475654,-5,14/01/2025 08:47:55,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,response,7,2099.699999999997,3650.0999999999985,3666.199999999997,2099.699999999997,3650.0999999999985,3666.199999999997,1,2099.699999999997,1566.5,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,1,2
15,1736880476649,14/01/2025 18:47:56,1736862476649,-5,14/01/2025 08:47:56,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,info,,10.999999976156687,0,10.999999976156687,10.999999976156687,0,10.999999976156687,0,10.999999976156687,0,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,2
16,1736880481920,14/01/2025 18:48:01,1736862481920,-5,14/01/2025 08:48:01,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,5281.5999999999985,5265.699999999997,5281.5999999999985,5281.5999999999985,5265.699999999997,5281.5999999999985,0,5281.5999999999985,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,3
17,1736880481924,14/01/2025 18:48:01,1736862481924,-5,14/01/2025 08:48:01,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,4,3066.5999999999985,5265.699999999997,5281.5999999999985,3066.5999999999985,5265.699999999997,5281.5999999999985,0,3066.5999999999985,2215,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,4
18,1736880482915,14/01/2025 18:48:02,1736862482915,-5,14/01/2025 08:48:02,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,10.400000000001455,0,10.400000000001455,10.400000000001455,0,10.400000000001455,0,10.400000000001455,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,4
19,1736880485936,14/01/2025 18:48:05,1736862485936,-5,14/01/2025 08:48:05,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,3030.9000000000015,3016.7000000000044,3030.9000000000015,3030.9000000000015,3016.7000000000044,3030.9000000000015,0,3030.9000000000015,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,1,5
20,1736880485936,14/01/2025 18:48:05,1736862485936,-5,14/01/2025 08:48:05,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,7,1732.5,3016.7000000000044,3031.999999994041,1732.5,3016.7000000000044,3031.999999994041,0,1732.5,1299.499999994041,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,6
21,1736880486935,14/01/2025 18:48:06,1736862486935,-5,14/01/2025 08:48:06,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42475924,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,13.599999976155232,0,13.599999976155232,13.599999976155232,0,13.599999976155232,0,13.599999976155232,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,1,6
